ACCOUNTNO,PRED_IMP,LAND_VAL,SOLD_PRICE,TOT_VAL,PRED_TOT
525580005,208179.20519494667,83800,282000,283200,291979.20519494667
525580008,202329.32256723518,87300,307000,276900,289629.3225672352
525620086,230763.4457048137,99900,375000,291700,330663.4457048137
525660005,290494.7479746913,149300,539900,476900,439794.7479746913
525720067,246860.48278450136,83900,332900,315700,330760.4827845014
525730233,255955.27299751923,122700,425000,422300,378655.27299751923
525730243,220621.71904939294,111900,370000,346000,332521.71904939297
525870042,216683.56211850655,106400,304500,295500,323083.5621185065
525870044,264520.8719816905,123500,419900,365700,388020.8719816905
525910023,253512.0132619048,142000,393000,404600,395512.0132619048
525920003,200526.46271167303,80700,251000,247900,281226.462711673
525920045,197645.47225281352,80400,270000,236500,278045.4722528135
525920059,200311.2902265506,77500,298500,263100,277811.2902265506
525920062,198720.2030561994,77500,246700,233600,276220.20305619936
526040014,215826.32807429184,86000,315000,295500,301826.3280742918
526040022,225479.81258245528,82700,340000,313700,308179.8125824553
526040027,221292.83472996615,85200,351000,296800,306492.8347299661
526060004,231566.1369983218,165500,459900,401800,397066.1369983218
526190004,243132.94304962334,102800,405000,347900,345932.94304962334
526260335,264654.4901692208,183400,435000,413600,448054.4901692208
526390035,227070.481941125,103400,345000,313100,330470.481941125
526410154,215908.09611482444,105700,272000,302600,321608.0961148244
526410157,224916.6206188638,105600,322900,324800,330516.6206188638
526410185,226372.97104395207,98400,355000,319300,324772.97104395204
526410187,229674.04758688432,97700,412000,319400,327374.04758688435
526410197,230245.39679870327,97900,339900,311100,328145.39679870324
526490014,202932.15501230196,77000,278000,256700,279932.155012302
526490029,202932.15501230196,82000,294900,261400,284932.155012302
526550002,230516.7947865628,149800,383500,353700,380316.7947865628
526550025,272838.18930458074,147800,525000,398100,420638.18930458074
526600232,216571.37040530297,119000,284000,307300,335571.37040530297
526600244,232283.60026356616,114400,425000,317500,346683.6002635661
526650280,242475.41378719604,118100,380250,382500,360575.41378719604
526650286,255857.38773812813,124000,406000,401600,379857.38773812813
526730105,261436.59666767454,90100,360000,343400,351536.59666767454
526930032,207700.55904436467,88000,292500,278600,295700.55904436467
526940023,221555.40576807008,109000,302500,306700,330555.4057680701
526940034,214712.7024797666,112700,373150,308900,327412.70247976657
526940049,231970.75777391723,109800,322000,319500,341770.7577739172
526940058,340261.5691966732,128500,465000,447000,468761.5691966732
526980014,198909.39281057587,78500,284900,250400,277409.3928105759
526980025,203361.83718108528,80200,285000,257500,283561.83718108525
527060324,222202.40052359007,108700,320000,345800,330902.40052359004
527090193,225529.39156066664,100500,317900,313000,326029.3915606666
527090196,242542.83126722282,104300,368000,351100,346842.8312672228
527160028,285158.029717494,111100,410000,392600,396258.029717494
527210007,301556.87622925895,215800,456000,476300,517356.87622925895
527230003,212754.4795390513,101900,305000,313300,314654.4795390513
527230017,213418.4488297713,100200,370500,324200,313618.4488297713
527230019,215994.78022661296,102100,396000,322800,318094.78022661293
527230051,200319.64990880416,100800,289000,302100,301119.64990880416
527230056,202976.8806691928,100800,305000,300800,303776.88066919276
527250052,223708.8713133613,70900,306000,284000,294608.87131336133
527390082,199533.9492720892,101500,325000,301300,301033.9492720892
527390091,199528.83369809223,103200,335000,301600,302728.83369809226
527390105,201106.46134584222,102800,305000,300600,303906.4613458422
527400004,214078.1255262986,92200,320000,303600,306278.1255262986
527400026,214690.81923614393,93200,295000,290700,307890.81923614396
527400032,272359.0038912793,95700,325000,349800,368059.0038912793
527400033,208999.19194816545,94200,288000,284800,303199.1919481654
527460024,246988.94053713407,70900,315000,307700,317888.94053713407
527460033,248398.49864475406,71600,326900,309000,319998.49864475406
527540149,200219.53615004077,101100,315000,302800,301319.5361500408
527600009,233476.02556876882,108000,329000,316800,341476.02556876885
527600022,261600.4538430108,109300,331600,351600,370900.4538430108
527610275,218882.11977848323,99900,301000,306300,318782.11977848323
527660003,251983.11935674987,103600,385500,375300,355583.11935674987
527670046,216799.436027683,104900,307000,324300,321699.43602768297
527750124,309380.0310258779,113900,470000,425000,423280.0310258779
527770008,199762.01184665214,98100,310600,304800,297862.01184665214
527770015,199777.45304107084,96000,320000,298900,295777.45304107084
527800007,208548.93605484295,103700,295000,279900,312248.93605484295
527800019,253166.49545367472,95900,365000,321800,349066.4954536747
527800065,215693.16464344712,100700,305000,279900,316393.16464344715
527810016,207921.02482733285,86600,298000,277500,294521.0248273328
527810019,206917.02677090737,86600,245000,280400,293517.02677090734
527830002,196302.3968433497,95000,300000,289400,291302.3968433497
527830005,199607.38461183524,102500,286000,304400,302107.38461183524
527830045,199743.19262694338,95400,335000,297700,295143.19262694335
527830053,198287.90930068327,95000,330000,296100,293287.9093006833
527870257,225739.69044898823,89600,313000,296500,315339.69044898823
527970007,215704.40170344792,75100,299999,277800,290804.4017034479
527970015,210520.8953163377,73500,293500,274600,284020.8953163377
528070007,218548.10849191714,101100,316000,334700,319648.10849191714
528070009,204925.6180415312,96600,323900,305700,301525.6180415312
528070026,188668.84276436965,96500,278000,282800,285168.8427643697
528070050,229605.26237784122,110700,429900,340900,340305.2623778412
528080001,300521.58460159856,138200,475000,519700,438721.58460159856
528120054,211577.97945504417,74700,360000,265600,286277.97945504414
528150002,210114.03694280228,83000,299900,296100,293114.03694280225
528250076,230774.04418879078,76700,320000,293200,307474.0441887908
528310036,296281.81512359687,92500,434000,428900,388781.81512359687
528420023,266513.5733934663,119600,378000,383500,386113.5733934663
528420045,267700.5844958132,126300,445000,382500,394000.5844958132
528420065,238332.07114311334,121300,346000,340500,359632.0711431133
528420069,294153.9187169836,122600,385000,429800,416753.9187169836
528540049,402410.2934453792,155000,540000,509700,557410.2934453792
528570021,241879.39439299636,106100,363500,333700,347979.3943929963
528720158,219587.87425680575,103100,284500,289500,322687.87425680575
528770235,244304.8992821524,89600,340950,319300,333904.8992821524
528810007,263585.4907419235,124400,400000,389800,387985.4907419235
528810016,330283.19870000525,130600,435000,468200,460883.19870000525
528880015,356863.2379621901,276700,717000,652900,633563.2379621901
528940106,285946.2650313667,130900,420000,435400,416846.2650313667
528940119,231956.24025508467,127300,327250,352900,359256.2402550847
528940123,265358.70989882,129100,340000,375800,394458.70989882
528950221,253644.59523098837,130300,380000,384300,383944.59523098834
528970569,406995.66505019524,149100,530000,572700,556095.6650501953
529040013,211392.6167030999,68200,315000,303700,279592.6167030999
529100021,207166.75534604906,115500,308000,281600,322666.7553460491
529100023,213155.61628305804,109700,345000,290400,322855.6162830581
529110020,1198388.5908660775,368400,950000,1356000,1566788.5908660775
529120130,263749.57024266076,99000,360000,364600,362749.57024266076
529120228,236570.37104518487,92700,280000,304900,329270.3710451849
529320031,230580.40855185126,71600,320000,309800,302180.4085518513
529340001,182963.51574609743,114700,290500,251700,297663.51574609743
529360228,249790.8499627903,117100,405000,375600,366890.84996279026
529470001,218036.10829600474,142200,350000,355100,360236.1082960047
529470016,234190.03529477198,137500,372500,346700,371690.035294772
529490103,212225.52742607807,97300,332000,330600,309525.5274260781
529490105,204747.9837627812,98700,296000,312200,303447.9837627812
529490121,204146.3659785766,101800,365000,315500,305946.3659785766
529490129,221400.79591620434,99900,310000,316400,321300.79591620434
529620403,252673.0531409452,127300,350000,368900,379973.0531409452
529620408,285161.7689432577,130400,400000,409500,415561.7689432577
529750222,263608.69565911905,103500,415000,356500,367108.69565911905
529780007,336276.12416093895,165000,498000,527500,501276.12416093895
529850002,272706.5586939302,131400,335000,400500,404106.5586939302
529850008,236910.23092549978,133000,377000,366600,369910.2309254998
529880016,334896.81587974663,155800,475100,498600,490696.81587974663
529880020,289179.3756139881,171300,596000,469000,460479.3756139881
530170004,191706.89655880077,118500,294000,243400,310206.89655880077
530250018,223491.58305640673,195500,430000,383800,418991.5830564067
530320016,274036.5107807511,124600,388000,366200,398636.5107807511
530440016,235111.8301766331,87900,315000,320900,323011.8301766331
530460008,226528.06289394948,88900,360000,287500,315428.06289394945
530510004,308128.90358599357,121800,495500,445900,429928.90358599357
530580012,232664.35763403316,166500,418000,363600,399164.3576340332
530580022,287028.1801756429,166500,595000,421500,453528.1801756429
530600012,242141.7105584801,138800,361900,339700,380941.7105584801
530630009,197859.9526132651,77200,240000,243200,275059.95261326514
531580006,516345.98563398066,185900,750000,662600,702245.9856339807
531990007,330449.39795620716,137800,450000,461500,468249.39795620716
532040074,334399.9293557794,144800,580000,537400,479199.9293557794
532310103,238487.583838338,77700,325000,303200,316187.58383833803
532340115,217066.57733107335,73400,274000,277500,290466.57733107335
532540004,263876.3423931938,112900,450000,387000,376776.3423931938
532740016,529520.8994722961,317900,920000,774500,847420.8994722961
533090030,333710.33551793033,129300,513000,498400,463010.33551793033
533090087,285298.3465912485,109600,365000,425100,394898.3465912485
533090156,330647.59032974264,111900,506000,488900,442547.59032974264
533230005,343679.585703389,151600,630000,519900,495279.585703389
533290011,430885.14985603886,180600,640000,628600,611485.1498560389
533310107,695398.2956581678,171800,809000,774000,867198.2956581678
533360003,408030.52756512415,193700,645000,610700,601730.5275651242
533470040,336525.08676576585,163500,505000,499700,500025.08676576585
533590023,346293.4446366005,173000,715000,541500,519293.4446366005
533740021,899105.926502574,317900,819520,1081200,1217005.926502574
534070214,309923.55299326545,139700,505000,478300,449623.55299326545
534260005,585808.5130018105,190900,908000,881100,776708.5130018105
534300307,242175.7239513924,134000,413000,397400,376175.7239513924
534550414,232537.20903576494,124200,375000,378100,356737.2090357649
534550419,229943.93457954138,122500,389000,372000,352443.9345795414
534660430,281100.7076379996,132700,505000,456600,413800.7076379996
534790504,242741.85756086695,132500,385000,392800,375241.857560867
535110003,299829.6494395762,144800,474304,457600,444629.6494395762
535160211,443071.12700739544,185800,872500,657300,628871.1270073955
535160224,366061.32858657406,182600,803500,572800,548661.3285865741
535170239,276129.0582606292,143000,535000,440900,419129.0582606292
535250008,510404.8689885028,171600,950000,773600,682004.8689885028
535250019,389410.1859858831,149100,699900,600400,538510.1859858831
535350522,320113.4935145557,143000,489900,495200,463113.4935145557
535360603,332858.4895098398,141600,565000,503000,474458.4895098398
535360623,318870.81423539855,146700,540000,504200,465570.81423539855
535440710,272156.8457787764,158100,476000,441500,430256.8457787764
535550006,481314.6809782086,231100,933445,833300,712414.6809782085
535550010,318338.564429448,223000,648407,554700,541338.564429448
535640021,445771.63684560056,217000,855524,766400,662771.6368456006
535740001,281050.28956591187,152100,455000,441900,433150.28956591187
535740003,245097.82079430862,148800,397000,362900,393897.8207943086
540010031,202154.0295205848,89100,279000,268300,291254.0295205848
540030007,255836.33910699177,146900,340000,346500,402736.33910699177
540040022,200105.49322644473,129000,315000,283300,329105.4932264447
540050009,197961.40910371236,101500,268000,288300,299461.40910371236
